sample_name	age	age_month_selective	age_unit	altitude	altitude_m	anonymized_name	basophils	body_condition	collection_date	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	eosinophils	extracted_dna_avail_now	geo_loc_name	haemoglobin	hct	herd_identity_	host_subject_id	host_taxid	ifng_plate	ifng_run_date	ifngpoke_ng_ml	latitude	latitude_deg	longitude	longitude_deg	lymphocytes	milk	monocytes	physical_specimen_location	physical_specimen_remaining	pregnant	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	rbc	sample_scientific_name	sample_taxid	sample_type	scientific_name	segs	strongyle_epg	tb_status2	title	total_horn_width	wbc
1736.B16.0609	55	55	months	0	0.0	B16.0609	2	4.25	2009-07-18 00:00:00	2009-07-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B16	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	11.6	38.1	Lower_Sabie	B16	37445	33	11/13/12	1.782	-23.82	-23.82	31.44	31.44	70	False	9	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.12	bovine gut metagenome	506599	stool	bovine gut metagenome	7	150	POS	Ezenwa_Cape_Buffalo	59.5	5.1
1736.B16.0610	66	66	months	0	0.0	B16.0610	0	2.5	2010-06-11 00:00:00	2010-06-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B16	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	13	True	South Africa	15	54.6	Lower_Sabie	B16	37445	1	10/18/12	1.282	-23.82	-23.82	31.44	31.44	25	True	41	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	13.95	bovine gut metagenome	506599	stool	bovine gut metagenome	21	250	POS	Ezenwa_Cape_Buffalo	60.5	9
1736.B16.0711	79	79	months	0	0.0	B16.0711	0	3	2011-07-28 00:00:00	2011-07-28	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B16	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	3	True	South Africa	11	36.3	Lower_Sabie	B16	37445	20	11/5/12	0.397	-23.82	-23.82	31.44	31.44	55	True	25	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.07	bovine gut metagenome	506599	stool	bovine gut metagenome	17	0	POS	Ezenwa_Cape_Buffalo	64	7.6
1736.B16.1109	59	59	months	0	0.0	B16.1109	0	2.25	2009-11-11 00:00:00	2009-11-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B16	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	5	True	South Africa	25	60.1	Lower_Sabie	B16	37445	5	10/24/12	1.635	-23.82	-23.82	31.44	31.44	47	False	24	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	14.07	bovine gut metagenome	506599	stool	bovine gut metagenome	24	0	POS	Ezenwa_Cape_Buffalo	59	80
1736.B16.1110	71	71	months	0	0.0	B16.1110	0	1.75	2010-11-15 00:00:00	2010-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B16	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	10.5	33.2	Lower_Sabie	B16	37445	13	10/27/12	1.371	-23.82	-23.82	31.44	31.44	48	False	19	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.68	bovine gut metagenome	506599	stool	bovine gut metagenome	24	50	POS	Ezenwa_Cape_Buffalo	63	7.2
1736.B17.0111	94	94	months	0	0.0	B17.0111	0	3.75	2011-01-31 00:00:00	2011-01-31	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B17	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	30	True	South Africa	9	30.2	Other	B17	37445	13	10/27/12	0.799	-23.82	-23.82	31.44	31.44	0	False	46	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.96	bovine gut metagenome	506599	stool	bovine gut metagenome	24	0	NEG	Ezenwa_Cape_Buffalo	67.5	19.2
1736.B17.0609	76	76	months	0	0.0	B17.0609	1	4.25	2009-07-18 00:00:00	2009-07-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B17	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	9.3	30.9	Lower_Sabie	B17	37445	33	11/13/12	0.489	-23.82	-23.82	31.44	31.44	21	False	27	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.68	bovine gut metagenome	506599	stool	bovine gut metagenome	36	0	NEG	Ezenwa_Cape_Buffalo	67	7.2
1736.B17.0710	88	88	months	0	0.0	B17.0710	0	3.25	2010-07-25 00:00:00	2010-07-25	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B17	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	Missing: Not provided	Missing: Not provided	Other	B17	37445	1	10/18/12	1.079	-23.82	-23.82	31.44	31.44	11	True	63	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	14	0	NEG	Ezenwa_Cape_Buffalo	67	Missing: Not provided
1736.B17.1109	80	80	months	0	0.0	B17.1109	0	2.5	2009-11-10 00:00:00	2009-11-10	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B17	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	11.5	40	Lower_Sabie	B17	37445	5	10/24/12	0.906	-23.82	-23.82	31.44	31.44	4	False	63	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	9.3	bovine gut metagenome	506599	stool	bovine gut metagenome	21	0	NEG	Ezenwa_Cape_Buffalo	64.5	8.2
1736.B17.1211	105	105	months	0	0.0	B17.1211	0	3.75	2011-12-01 00:00:00	2011-12-01	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B17	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	17	True	South Africa	11.8	38.7	Lower_Sabie	B17	37445	23	11/7/12	0.865	-23.82	-23.82	31.44	31.44	25	False	18	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.28	bovine gut metagenome	506599	stool	bovine gut metagenome	40	0	NEG	Ezenwa_Cape_Buffalo	67	14
1736.B18.0609	53	53	months	0	0.0	B18.0609	0	4.75	2009-07-24 00:00:00	2009-07-24	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B18	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	17	True	South Africa	11.7	37.8	Lower_Sabie	B18	37445	33	11/13/12	0.613	-23.82	-23.82	31.44	31.44	54	False	13	CCME	True	early	True				1736	10.61	bovine gut metagenome	506599	stool	bovine gut metagenome	16	0	POS	Ezenwa_Cape_Buffalo	70	10.6
1736.B18.0610	64	64	months	0	0.0	B18.0610	0	2.5	2010-06-11 00:00:00	2010-06-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B18	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	14	True	South Africa	12.4	43.3	Lower_Sabie	B18	37445	1	10/18/12	1.858	-23.82	-23.82	31.44	31.44	41	True	16	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.81	bovine gut metagenome	506599	stool	bovine gut metagenome	29	0	POS	Ezenwa_Cape_Buffalo	71.5	9.9
1736.B18.0711	77	77	months	0	0.0	B18.0711	0	3	2011-07-08 00:00:00	2011-07-08	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B18	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	14	True	South Africa	15.7	39.5	Lower_Sabie	B18	37445	20	11/5/12	0.368	-23.82	-23.82	31.44	31.44	34	False	25	CCME	True	no	True				1736	9.85	bovine gut metagenome	506599	stool	bovine gut metagenome	27	0	POS	Ezenwa_Cape_Buffalo	74	8.7
1736.B18.1109	57	57	months	0	0.0	B18.1109	0	4	2009-11-11 00:00:00	2009-11-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B18	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	16	True	South Africa	25	70	Lower_Sabie	B18	37445	5	10/24/12	0.908	-23.82	-23.82	31.44	31.44	34	False	30	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	19.1	bovine gut metagenome	506599	stool	bovine gut metagenome	20	0	POS	Ezenwa_Cape_Buffalo	70	80
1736.B18.1210	70	70	months	0	0.0	B18.1210	0	2.25	2010-12-14 00:00:00	2010-12-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B18	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	9.7	33.7	Lower_Sabie	B18	37445	13	10/27/12	0.263	-23.82	-23.82	31.44	31.44	34	False	18	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.91	bovine gut metagenome	506599	stool	bovine gut metagenome	33	0	POS	Ezenwa_Cape_Buffalo	72	8.2
1736.B19.0111	127	127	months	0	0.0	B19.0111	0	2.75	2011-01-31 00:00:00	2011-01-31	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B19	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	32	True	South Africa	10.3	34.6	Lower_Sabie	B19	37445	13	10/27/12	0.124	-23.82	-23.82	31.44	31.44	11	False	30	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	7.38	bovine gut metagenome	506599	stool	bovine gut metagenome	27	0	NEG	Ezenwa_Cape_Buffalo	75.5	7.2
1736.B19.0210	116	116	months	0	0.0	B19.0210	0	3	2010-02-19 00:00:00	2010-02-19	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B19	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	29	True	South Africa	5.5	18.3	Lower_Sabie	B19	37445	43	12/7/12	0.716	-23.82	-23.82	31.44	31.44	45	True	4	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	4.23	bovine gut metagenome	506599	stool	bovine gut metagenome	22	0	NEG	Ezenwa_Cape_Buffalo	72	80
1736.B19.0810	122	122	months	0	0.0	B19.0810	0	2.25	2010-08-06 00:00:00	2010-08-06	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B19	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	23	True	South Africa	Missing: Not provided	Missing: Not provided	Lower_Sabie	B19	37445	Missing: Not provided		Missing: Not provided	-23.82	-23.82	31.44	31.44	27	True	34	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	16	0	NEG	Ezenwa_Cape_Buffalo	75	Missing: Not provided
1736.B20.0610	54	54	months	0	0.0	B20.0610	0	3.5	2010-06-11 00:00:00	2010-06-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B20	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	13.6	51.8	Lower_Sabie	B20	37445	1	10/18/12	0.521	-23.82	-23.82	31.44	31.44	14	False	70	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	12.35	bovine gut metagenome	506599	stool	bovine gut metagenome	9	0	NEG	Ezenwa_Cape_Buffalo	62.5	10.2
1736.B20.0611	66	66	months	0	0.0	B20.0611	0	2.5	2011-06-09 00:00:00	2011-06-09	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B20	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	11.7	38.9	Lower_Sabie	B20	37445	20	11/5/12	0.389	-23.82	-23.82	31.44	31.44	28	True	37	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.96	bovine gut metagenome	506599	stool	bovine gut metagenome	26	0	NEG	Ezenwa_Cape_Buffalo	66	8.8
1736.B20.0709	43	43	months	0	0.0	B20.0709	0	3.5	2009-07-14 00:00:00	2009-07-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B20	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	11.1	34.4	Lower_Sabie	B20	37445	33	11/13/12	0.312	-23.82	-23.82	31.44	31.44	58	False	11	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.32	bovine gut metagenome	506599	stool	bovine gut metagenome	21	0	NEG	Ezenwa_Cape_Buffalo	57.5	10.3
1736.B20.1109	46	46	months	0	0.0	B20.1109	0	2.5	2009-11-08 00:00:00	2009-11-08	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B20	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	10.2	37.1	Lower_Sabie	B20	37445	5	10/24/12	1.075	-23.82	-23.82	31.44	31.44	71	False	6	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.4	bovine gut metagenome	506599	stool	bovine gut metagenome	14	0	NEG	Ezenwa_Cape_Buffalo	59	6.5
1736.B20.1111	71	71	months	0	0.0	B20.1111	0	2.25	2011-11-21 00:00:00	2011-11-21	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B20	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	11.1	39.3	Lower_Sabie	B20	37445	23	11/7/12	0.708	-23.82	-23.82	31.44	31.44	42	True	26	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.83	bovine gut metagenome	506599	stool	bovine gut metagenome	25	0	NEG	Ezenwa_Cape_Buffalo	67	7.2
1736.B20.1210	60	60	months	0	0.0	B20.1210	0	2.5	2010-12-14 00:00:00	2010-12-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B20	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	4	True	South Africa	11.7	43.7	Lower_Sabie	B20	37445	13	10/27/12	0.849	-23.82	-23.82	31.44	31.44	49	False	29	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.85	bovine gut metagenome	506599	stool	bovine gut metagenome	18	50	NEG	Ezenwa_Cape_Buffalo	66	10.1
1736.B22b.0111	43	43	months	0	0.0	B22b.0111	0	3.5	2011-01-23 00:00:00	2011-01-23	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B22b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	37	True	South Africa	9.3	32.8	Lower_Sabie	B22b	37445	13	10/27/12	0.144	-23.82	-23.82	31.44	31.44	34	False	20	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.61	bovine gut metagenome	506599	stool	bovine gut metagenome	9	0	NEG	Ezenwa_Cape_Buffalo	64	11.8
1736.B22b.0610	36	36	months	0	0.0	B22b.0610	0	3.5	2010-06-22 00:00:00	2010-06-22	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B22b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	11.6	40.7	Lower_Sabie	B22b	37445	1	10/18/12	2.806	-23.82	-23.82	31.44	31.44	42	False	27	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	11.25	bovine gut metagenome	506599	stool	bovine gut metagenome	23	200	NEG	Ezenwa_Cape_Buffalo	59.5	8.1
1736.B22b.0611	48	48	months	0	0.0	B22b.0611	0	3.5	2011-06-09 00:00:00	2011-06-09	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B22b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	14.2	44.9	Lower_Sabie	B22b	37445	20	11/5/12	0.204	-23.82	-23.82	31.44	31.44	34	False	35	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	11.45	bovine gut metagenome	506599	stool	bovine gut metagenome	20	0	NEG	Ezenwa_Cape_Buffalo	67	7.8
1736.B23.0111	151	151	months	0	0.0	B23.0111	0	2.5	2011-01-23 00:00:00	2011-01-23	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B23	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	33	True	South Africa	10.5	37.1	Lower_Sabie	B23	37445	13	10/27/12	0.211	-23.82	-23.82	31.44	31.44	1	False	34	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.66	bovine gut metagenome	506599	stool	bovine gut metagenome	32	0	NEG	Ezenwa_Cape_Buffalo	73	13.4
1736.B23.0610	144	144	months	0	0.0	B23.0610	0	2.75	2010-06-15 00:00:00	2010-06-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B23	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	13	46.3	Lower_Sabie	B23	37445	1	10/18/12	1.063	-23.82	-23.82	31.44	31.44	38	True	9	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.12	bovine gut metagenome	506599	stool	bovine gut metagenome	41	0	NEG	Ezenwa_Cape_Buffalo	74.5	11
1736.B23.0611	156	156	months	0	0.0	B23.0611	0	3.5	2011-06-09 00:00:00	2011-06-09	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B23	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	23	True	South Africa	20.5	66.9	Lower_Sabie	B23	37445	20	11/5/12	0.801	-23.82	-23.82	31.44	31.44	30	False	17	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	14.99	bovine gut metagenome	506599	stool	bovine gut metagenome	30	0	NEG	Ezenwa_Cape_Buffalo	77	7.6
1736.B23.0709	132	132	months	0	0.0	B23.0709	0	3	2009-07-02 00:00:00	2009-07-02	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B23	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	Missing: Not provided	Missing: Not provided	Lower_Sabie	B23	37445	32	11/13/12	0.935	-23.82	-23.82	31.44	31.44	43	True	11	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	37	0	NEG	Ezenwa_Cape_Buffalo	75	Missing: Not provided
1736.B23.1109	137	137	months	0	0.0	B23.1109	0	2.75	2009-11-11 00:00:00	2009-11-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B23	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	25	36.2	Lower_Sabie	B23	37445	5	10/24/12	1.204	-23.82	-23.82	31.44	31.44	37	True	25	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.25	bovine gut metagenome	506599	stool	bovine gut metagenome	28	0	NEG	Ezenwa_Cape_Buffalo	74	80
1736.B23.1211	162	162	months	0	0.0	B23.1211	0	3	2011-12-01 00:00:00	2011-12-01	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B23	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	20	True	South Africa	13.4	46.6	Lower_Sabie	B23	37445	23	11/7/12	0.803	-23.82	-23.82	31.44	31.44	34	False	13	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	10.55	bovine gut metagenome	506599	stool	bovine gut metagenome	33	0	NEG	Ezenwa_Cape_Buffalo	76.5	9.9
1736.B24.0709	84	84	months	0	0.0	B24.0709	0	3.25	2009-07-03 00:00:00	2009-07-03	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B24	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	17	True	South Africa	Missing: Not provided	Missing: Not provided	Lower_Sabie	B24	37445	33	11/13/12	0.465	-23.82	-23.82	31.44	31.44	43	True	10	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	30	100	NEG	Ezenwa_Cape_Buffalo	76	Missing: Not provided
1736.B24.0710	97	97	months	0	0.0	B24.0710	0	2.75	2010-07-25 00:00:00	2010-07-25	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B24	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	Missing: Not provided	Missing: Not provided	Lower_Sabie	B24	37445	1	10/18/12	0.511	-23.82	-23.82	31.44	31.44	29	True	43	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	19	100	NEG	Ezenwa_Cape_Buffalo	75.5	Missing: Not provided
1736.B24.1109	88	88	months	0	0.0	B24.1109	0	2	2009-11-10 00:00:00	2009-11-10	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B24	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	7.8	27.2	Lower_Sabie	B24	37445	5	10/24/12	0.448	-23.82	-23.82	31.44	31.44	10	False	43	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	6.48	bovine gut metagenome	506599	stool	bovine gut metagenome	32	0	NEG	Ezenwa_Cape_Buffalo	73	4.2
1736.B25.0211	53	53	months	0	0.0	B25.0211	1	3.5	2011-02-22 00:00:00	2011-02-22	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B25	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	8.9	32.5	Lower_Sabie	B25	37445	13	10/27/12	0.209	-23.82	-23.82	31.44	31.44	26	False	59	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.25	bovine gut metagenome	506599	stool	bovine gut metagenome	8	0	NEG	Ezenwa_Cape_Buffalo	68.5	5.8
1736.B25.0609	32	32	months	0	0.0	B25.0609	3	3.5	2009-06-13 00:00:00	2009-06-13	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B25	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	4	True	South Africa	10.3	34.4	Lower_Sabie	B25	37445	34	11/13/12	0.422	-23.82	-23.82	31.44	31.44	63	False	14	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	10.44	bovine gut metagenome	506599	stool	bovine gut metagenome	16	100	NEG	Ezenwa_Cape_Buffalo	59.5	6.7
