sample_name	altitude	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	day	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	family	host_common_name	host_subject_id	host_taxid	house	house_day_subject_surface	house_day_surface	house_surface	latitude	latitude_deg	life_stage	longitude	longitude_deg	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_order	sample_scientific_name	sample_taxid	sample_type	sex	source	source1	sourcesink	subject	subject_surface	surface	time	title
2192.H04a.Dog.Nose.1986.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-17	GAZ:United States of America	D08	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.1	9615	H04a	H04a.D08.Dog_04.1.Dog_Nose	H04a.D08.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	737	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.1	Dog_04.1.Dog_Nose	Dog_Nose	6:58PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.1989.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-17	GAZ:United States of America	D08	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.2	9615	H04a	H04a.D08.Dog_04.2.Dog_Nose	H04a.D08.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	739	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.2	Dog_04.2.Dog_Nose	Dog_Nose	6:58PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.1992.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-17	GAZ:United States of America	D08	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.3	9615	H04a	H04a.D08.Dog_04.3.Dog_Nose	H04a.D08.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	741	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.3	Dog_04.3.Dog_Nose	Dog_Nose	6:58PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2010.lane5.NoIndex.L005	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-18	GAZ:United States of America	D09	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.1	9615	H04a	H04a.D09.Dog_04.1.Dog_Nose	H04a.D09.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true				2192	755	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.1	Dog_04.1.Dog_Nose	Dog_Nose	4:10PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2013.lane5.NoIndex.L005	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-18	GAZ:United States of America	D09	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.2	9615	H04a	H04a.D09.Dog_04.2.Dog_Nose	H04a.D09.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	757	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.2	Dog_04.2.Dog_Nose	Dog_Nose	4:10PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2016.lane5.NoIndex.L005	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-18	GAZ:United States of America	D09	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.3	9615	H04a	H04a.D09.Dog_04.3.Dog_Nose	H04a.D09.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	759	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.3	Dog_04.3.Dog_Nose	Dog_Nose	4:10PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2058.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-20	GAZ:United States of America	D11	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.1	9615	H04a	H04a.D11.Dog_04.1.Dog_Nose	H04a.D11.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	776	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.1	Dog_04.1.Dog_Nose	Dog_Nose	10:11PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2061.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-20	GAZ:United States of America	D11	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.2	9615	H04a	H04a.D11.Dog_04.2.Dog_Nose	H04a.D11.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	778	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.2	Dog_04.2.Dog_Nose	Dog_Nose	10:11PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2064.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-20	GAZ:United States of America	D11	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.3	9615	H04a	H04a.D11.Dog_04.3.Dog_Nose	H04a.D11.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	780	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.3	Dog_04.3.Dog_Nose	Dog_Nose	10:11PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2082.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-21	GAZ:United States of America	D12	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.1	9615	H04a	H04a.D12.Dog_04.1.Dog_Nose	H04a.D12.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	797	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.1	Dog_04.1.Dog_Nose	Dog_Nose	10:20PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2085.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-21	GAZ:United States of America	D12	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.2	9615	H04a	H04a.D12.Dog_04.2.Dog_Nose	H04a.D12.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	799	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.2	Dog_04.2.Dog_Nose	Dog_Nose	10:20PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2088.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-21	GAZ:United States of America	D12	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.3	9615	H04a	H04a.D12.Dog_04.3.Dog_Nose	H04a.D12.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	801	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.3	Dog_04.3.Dog_Nose	Dog_Nose	10:20PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2106.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-22	GAZ:United States of America	D13	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.1	9615	H04a	H04a.D13.Dog_04.1.Dog_Nose	H04a.D13.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	815	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.1	Dog_04.1.Dog_Nose	Dog_Nose	6:00PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2109.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-22	GAZ:United States of America	D13	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.2	9615	H04a	H04a.D13.Dog_04.2.Dog_Nose	H04a.D13.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	817	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.2	Dog_04.2.Dog_Nose	Dog_Nose	6:00PM	Gilbert_house_forensics_BE
2192.H04a.Dog.Nose.2112.lane6.NoIndex.L006	0	0.0	H04a.Dog_Nose	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-22	GAZ:United States of America	D13	0	0	H04a.Dog_Nose	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	animal-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	dog	Dog_04.3	9615	H04a	H04a.D13.Dog_04.3.Dog_Nose	H04a.D13.Dog_Nose	H04a.Dog_Nose	41.88	41.88		-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal secretion	2192	819	upper respiratory tract metagenome	1115523	XXQIITAXX		Dog	Pet	source	Dog_04.3	Dog_04.3.Dog_Nose	Dog_Nose	6:00PM	Gilbert_house_forensics_BE
2192.H04a.Foot.1808.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-09	GAZ:United States of America	D01	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.1	9606	H04a	H04a.D01.Person_04.1.Foot	H04a.D01.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	587	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.1	Person_04.1.Foot	Foot	8:35AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1811.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-09	GAZ:United States of America	D01	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.2	9606	H04a	H04a.D01.Person_04.2.Foot	H04a.D01.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	590	human skin metagenome	539655	XXQIITAXX	female	Person	Person	source	Person_04.2	Person_04.2.Foot	Foot	8:35AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1814.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-09	GAZ:United States of America	D01	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.3	9606	H04a	H04a.D01.Person_04.3.Foot	H04a.D01.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	593	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.3	Person_04.3.Foot	Foot	8:35AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1832.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-11	GAZ:United States of America	D02	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.1	9606	H04a	H04a.D02.Person_04.1.Foot	H04a.D02.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	608	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.1	Person_04.1.Foot	Foot	6:30PM	Gilbert_house_forensics_BE
2192.H04a.Foot.1835.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-11	GAZ:United States of America	D02	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.2	9606	H04a	H04a.D02.Person_04.2.Foot	H04a.D02.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	611	human skin metagenome	539655	XXQIITAXX	female	Person	Person	source	Person_04.2	Person_04.2.Foot	Foot	6:30PM	Gilbert_house_forensics_BE
2192.H04a.Foot.1838.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-11	GAZ:United States of America	D02	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.3	9606	H04a	H04a.D02.Person_04.3.Foot	H04a.D02.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	614	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.3	Person_04.3.Foot	Foot	6:30PM	Gilbert_house_forensics_BE
2192.H04a.Foot.1856.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-12	GAZ:United States of America	D03	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.1	9606	H04a	H04a.D03.Person_04.1.Foot	H04a.D03.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	629	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.1	Person_04.1.Foot	Foot	8:40PM	Gilbert_house_forensics_BE
2192.H04a.Foot.1859.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-12	GAZ:United States of America	D03	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.2	9606	H04a	H04a.D03.Person_04.2.Foot	H04a.D03.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	632	human skin metagenome	539655	XXQIITAXX	female	Person	Person	source	Person_04.2	Person_04.2.Foot	Foot	8:40PM	Gilbert_house_forensics_BE
2192.H04a.Foot.1862.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-12	GAZ:United States of America	D03	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.3	9606	H04a	H04a.D03.Person_04.3.Foot	H04a.D03.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	635	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.3	Person_04.3.Foot	Foot	8:40PM	Gilbert_house_forensics_BE
2192.H04a.Foot.1880.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-13	GAZ:United States of America	D04	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.1	9606	H04a	H04a.D04.Person_04.1.Foot	H04a.D04.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	650	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.1	Person_04.1.Foot	Foot	7:45AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1883.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-13	GAZ:United States of America	D04	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.2	9606	H04a	H04a.D04.Person_04.2.Foot	H04a.D04.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	653	human skin metagenome	539655	XXQIITAXX	female	Person	Person	source	Person_04.2	Person_04.2.Foot	Foot	7:45AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1886.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-13	GAZ:United States of America	D04	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.3	9606	H04a	H04a.D04.Person_04.3.Foot	H04a.D04.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	656	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.3	Person_04.3.Foot	Foot	7:45AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1904.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-14	GAZ:United States of America	D05	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.1	9606	H04a	H04a.D05.Person_04.1.Foot	H04a.D05.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	671	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.1	Person_04.1.Foot	Foot	7:35AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1907.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-14	GAZ:United States of America	D05	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.2	9606	H04a	H04a.D05.Person_04.2.Foot	H04a.D05.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	674	human skin metagenome	539655	XXQIITAXX	female	Person	Person	source	Person_04.2	Person_04.2.Foot	Foot	7:35AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1910.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-14	GAZ:United States of America	D05	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.3	9606	H04a	H04a.D05.Person_04.3.Foot	H04a.D05.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	677	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.3	Person_04.3.Foot	Foot	7:35AM	Gilbert_house_forensics_BE
2192.H04a.Foot.1928.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-15	GAZ:United States of America	D06	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.1	9606	H04a	H04a.D06.Person_04.1.Foot	H04a.D06.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	692	human skin metagenome	539655	XXQIITAXX	male	Person	Person	source	Person_04.1	Person_04.1.Foot	Foot	4:00PM	Gilbert_house_forensics_BE
2192.H04a.Foot.1931.lane6.NoIndex.L006	0	0.0	H04a.Foot	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-15	GAZ:United States of America	D06	0	0	H04a.Foot	true	181.32	181.32	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	4	human	Person_04.2	9606	H04a	H04a.D06.Person_04.2.Foot	H04a.D06.Foot	H04a.Foot	41.88	41.88	adult	-87.63	-87.63		false		0	3	1	0.67	Dogs	ANL	true	true	Host-associated	Animal	Animal surface	2192	695	human skin metagenome	539655	XXQIITAXX	female	Person	Person	source	Person_04.2	Person_04.2.Foot	Foot	4:00PM	Gilbert_house_forensics_BE
