sample_name	age	age_unit	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	taxon_id	title	tot_mass
1748.4.24.12.FR.7.V	Missing: Not provided	months	0.0	4.24.12.FR.7.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-04-24	GAZ:United States of America	0	frog biogeography, ventral cloaca	omnivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	mucus	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	8400	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.4.24.12.FR.8.D	Missing: Not provided	months	0.0	4.24.12.FR.8.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-04-24	GAZ:United States of America	0	frog biogeography, dorsal right proximal leg section	omnivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	mucus	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	8400	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.4.24.12.FR.8.V	Missing: Not provided	months	0.0	4.24.12.FR.8.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-04-24	GAZ:United States of America	0	frog biogeography, ventral right proximal leg section	omnivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	mucus	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	8400	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.4.24.12.FR.9.D	Missing: Not provided	months	0.0	4.24.12.FR.9.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-04-24	GAZ:United States of America	0	frog biogeography, dorsal lower trunk section just superior to cloaca	omnivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	mucus	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	8400	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.4.24.12.FR.9.V	Missing: Not provided	months	0.0	4.24.12.FR.9.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-04-24	GAZ:United States of America	0	frog biogeography, ventral lower trunk section just superior to cloaca	omnivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	mucus	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	8400	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.10.D	Missing: Not provided	months	0.0	5.15.12.FI.10.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	frog biogeography, dorsal left proximal leg section	omnivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.10.V	Missing: Not provided	months	0.0	5.15.12.FI.10.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	frog biogeography, ventral left proximal leg section	omnivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.11.D	Missing: Not provided	months	0.0	5.15.12.FI.11.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	frog biogeography, dorsal left trunk side	omnivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.11.V	Missing: Not provided	months	0.0	5.15.12.FI.11.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	frog biogeography, dorsal left trunk side	omnivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Rana Catesbiana 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	frog metagenome	male	1789662	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.12.D	Missing: Not provided	months	0.0	5.15.12.FI.12.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal right claws and foot	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.12.V	Missing: Not provided	months	0.0	5.15.12.FI.12.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral right claws and foot	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.13.D	Missing: Not provided	months	0.0	5.15.12.FI.13.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal trunk	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.13.V	Missing: Not provided	months	0.0	5.15.12.FI.13.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral trunk	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.14.D	Missing: Not provided	months	0.0	5.15.12.FI.14.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal right trunk	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.14.V	Missing: Not provided	months	0.0	5.15.12.FI.14.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral right trunk	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.15.D	Missing: Not provided	months	0.0	5.15.12.FI.15.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal left carpometacarpus and phalanges	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.15.V	Missing: Not provided	months	0.0	5.15.12.FI.15.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral left caropmetacarpus and phalanges	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.16.D	Missing: Not provided	months	0.0	5.15.12.FI.16.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal left radius and ulna	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.16.V	Missing: Not provided	months	0.0	5.15.12.FI.16.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral left radius and ulna	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.17.D	Missing: Not provided	months	0.0	5.15.12.FI.17.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal neck area	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.17.V	Missing: Not provided	months	0.0	5.15.12.FI.17.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral neck area	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.18.D	Missing: Not provided	months	0.0	5.15.12.FI.18.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal right radius and ulna	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.18.V	Missing: Not provided	months	0.0	5.15.12.FI.18.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral right radius and ulna	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.19.D	Missing: Not provided	months	0.0	5.15.12.FI.19.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal right carpometacarpus and phalanges	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.19.V	Missing: Not provided	months	0.0	5.15.12.FI.19.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral right caropmetacarpus and phalanges	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.2.D	Missing: Not provided	months	0.0	5.15.12.FI.2.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal central top of head	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
