sample_name	age	age_group	age_unit	altitude	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	larval_tetracycline	latitude	latitude_deg	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_name_in_tube	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	title	village
1064.H.CV305	1	worker	days	0	0.0	H.CV305	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV305	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True				1064	346	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV306	1	worker	days	0	0.0	H.CV306	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV306	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	348	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV307	1	worker	days	0	0.0	H.CV307	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV307	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	350	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV308	1	worker	days	0	0.0	H.CV308	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV308	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	352	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV309	1	worker	days	0	0.0	H.CV309	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV309	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	354	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV310	1	worker	days	0	0.0	H.CV310	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV310	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True				1064	356	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV311	22	worker	days	0	0.0	H.CV311	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	Not applicable	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV311	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	129	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV312	22	worker	days	0	0.0	H.CV312	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	Not applicable	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV312	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	131	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV313	22	worker	days	0	0.0	H.CV313	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	Not applicable	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV313	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	133	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV314	22	worker	days	0	0.0	H.CV314	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	Not applicable	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV314	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	135	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV315	22	worker	days	0	0.0	H.CV315	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	Not applicable	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV315	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	137	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV316	22	worker	days	0	0.0	H.CV316	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	Not applicable	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV316	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	139	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV317		queen	days	0	0.0	H.CV317	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-12-16	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV317	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	79	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV318	4	nurse	days	0	0.0	H.CV318	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV318	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	358	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV319	4	nurse	days	0	0.0	H.CV319	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV319	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	360	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV320	4	nurse	days	0	0.0	H.CV320	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV320	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	362	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV321	4	nurse	days	0	0.0	H.CV321	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV321	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	364	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV322	4	nurse	days	0	0.0	H.CV322	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV322	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	366	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV323	4	nurse	days	0	0.0	H.CV323	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12	False	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV323	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	368	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV324	27	worker	days	0	0.0	H.CV324	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV324	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	322	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV325	27	worker	days	0	0.0	H.CV325	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV325	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	324	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV326	27	worker	days	0	0.0	H.CV326	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV326	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	326	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV327	27	worker	days	0	0.0	H.CV327	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV327	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	328	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV328	27	worker	days	0	0.0	H.CV328	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV328	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	330	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV329	27	worker	days	0	0.0	H.CV329	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV329	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	332	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV330	26	worker	days	0	0.0	H.CV330	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV330	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	262	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CV331	26	worker	days	0	0.0	H.CV331	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CV331	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	264	gut metagenome	749906	head of bee	insect metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
